City,Year,Month,PM2.5,PM10,NOx,CO,NH3,O3,SO2,Benzene,Toluene,Xylene,AQI
Hyderabad,2015,5,51.552580645161285,118.12710293078102,28.61225806451613,0.955483870967742,23.483476019371977,37.60258064516129,9.810322580645161,3.280840304500551,8.700972080037232,3.0701278234985114,133.38709677419354
Hyderabad,2015,6,74.767,118.12710293078102,20.985666666666667,0.772,23.483476019371974,22.449333333333335,8.126666666666667,3.280840304500551,8.700972080037234,3.0701278234985114,155.53333333333333
Hyderabad,2015,7,26.766129032258064,118.12710293078102,15.261290322580646,0.5412903225806452,23.483476019371977,15.442903225806452,6.00516129032258,2.9426673619843506,7.681814392290493,3.2362403624019294,78.48387096774194
Hyderabad,2015,8,50.83,118.12710293078102,21.489677419354837,0.6970967741935483,23.483476019371977,15.300645161290323,7.275806451612904,0.8106451612903226,3.8677419354838714,0.020967741935483872,132.93548387096774
Hyderabad,2015,9,78.06433333333332,85.89502499410925,18.824333333333335,0.5543333333333333,23.396317346247987,23.262999999999998,4.143,0.9053333333333333,5.107666666666666,0.20166666666666666,170.1
Hyderabad,2015,10,121.81967741935483,97.34483870967742,7.179354838709678,0.9503225806451613,10.98741935483871,34.635161290322586,6.756774193548387,1.4235483870967742,8.581612903225805,1.2551612903225806,217.06451612903226
Hyderabad,2015,11,60.782333333333334,103.04566666666666,15.895999999999999,0.9736666666666667,9.450666666666667,34.77833333333333,10.020999999999999,1.3039999999999998,7.023,1.131,139.16666666666666
Hyderabad,2015,12,56.34903225806451,96.06474525583164,22.490000000000002,1.065806451612903,10.746886323205548,32.7941935483871,9.404516129032258,1.3861290322580644,7.469032258064516,1.1287096774193548,124.74193548387096
Hyderabad,2016,1,78.03001864351299,101.88709677419355,19.075161290322583,1.1290322580645162,10.454193548387096,42.71709677419355,9.140967741935484,1.5111303815162358,6.717284918716883,1.2703473206771312,170.5483870967742
Hyderabad,2016,2,87.32310344827586,99.75931034482758,14.94551724137931,1.007241379310345,10.411724137931035,32.15379310344828,6.817241379310344,1.0062938246035051,5.474928146210749,0.9917373610515701,148.44827586206895
Hyderabad,2016,3,56.6683870967742,96.53774193548388,15.257068494615163,1.0458064516129033,11.09506296899174,42.689677419354844,6.034516129032258,1.1238709677419356,5.977741935483871,1.730967741935484,118.3225806451613
Hyderabad,2016,4,48.90168593163009,96.48790343102604,26.560941555538005,0.96928660696952,23.730014268603863,41.9693810158506,7.301399241863667,0.934694676816685,4.616699069334574,1.3683375941166172,112.24878604963111
Hyderabad,2016,5,38.54032258064516,75.51207115682459,27.220967741935485,0.847741935483871,31.006675872217546,30.988387096774193,6.091935483870968,0.2958064516129032,1.9525806451612904,0.3274193548387097,104.48387096774194
Hyderabad,2016,6,61.764333333333326,118.12710293078102,19.776666666666664,0.8230000000000001,23.483476019371974,20.124000000000002,5.975,0.16466666666666668,1.0846666666666667,0.126,139.03333333333333
Hyderabad,2016,7,47.34322580645161,118.12710293078102,17.85290322580645,1.7832258064516129,23.483476019371977,10.439354838709678,6.675806451612904,0.14677419354838708,1.070967741935484,0.13516129032258065,156.2258064516129
